,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
107,2022-11-11,281.8799817458842,257.370986940398,307.8497107497415,281.8799817458842,281.8799817458842,0.49661106935027793,0.49661106935027793,0.49661106935027793,0.49661106935027793,0.49661106935027793,0.49661106935027793,0.0,0.0,0.0,282.37659281523446
108,2022-11-14,283.95253439183085,257.8984769759503,305.58754364134694,283.95253439183085,283.95253439183085,-1.9399085858322096,-1.9399085858322096,-1.9399085858322096,-1.9399085858322096,-1.9399085858322096,-1.9399085858322096,0.0,0.0,0.0,282.01262580599865
109,2022-11-15,284.64338527381307,254.0708510026188,303.360382998955,284.64338527381307,284.64338527381307,-4.249491327215494,-4.249491327215494,-4.249491327215494,-4.249491327215494,-4.249491327215494,-4.249491327215494,0.0,0.0,0.0,280.3938939465976
110,2022-11-16,285.3342361557952,258.9130623013223,308.69837049498614,285.3342361557952,285.3342361557952,-1.3800496335042878,-1.3800496335042878,-1.3800496335042878,-1.3800496335042878,-1.3800496335042878,-1.3800496335042878,0.0,0.0,0.0,283.9541865222909
111,2022-11-17,286.02508703777744,262.07069911897196,311.9322685348628,286.02508703777744,286.02508703777744,0.049579831533543096,0.049579831533543096,0.049579831533543096,0.049579831533543096,0.049579831533543096,0.049579831533543096,0.0,0.0,0.0,286.074666869311
112,2022-11-18,286.7159379187741,262.4526406231961,312.4234054290426,286.7159379187741,286.7159379187741,0.496611069344187,0.496611069344187,0.496611069344187,0.496611069344187,0.496611069344187,0.496611069344187,0.0,0.0,0.0,287.2125489881183
113,2022-11-21,288.7884905617639,260.1794802065577,312.0093248111865,288.7884905617639,288.7884905617639,-1.9399085858362246,-1.9399085858362246,-1.9399085858362246,-1.9399085858362246,-1.9399085858362246,-1.9399085858362246,0.0,0.0,0.0,286.8485819759277
114,2022-11-22,289.4793414427605,260.97649069977604,310.7705783128423,289.4793414427605,289.4793414427605,-4.249491327214616,-4.249491327214616,-4.249491327214616,-4.249491327214616,-4.249491327214616,-4.249491327214616,0.0,0.0,0.0,285.22985011554584
115,2022-11-23,290.17019232375714,263.6204887018692,314.0580719668861,290.17019232375714,290.17019232375714,-1.3800496335144816,-1.3800496335144816,-1.3800496335144816,-1.3800496335144816,-1.3800496335144816,-1.3800496335144816,0.0,0.0,0.0,288.79014269024265
116,2022-11-25,291.55189408575035,268.28238208943554,317.44323612449625,291.55189408575035,291.55189408575035,0.4966110693454648,0.4966110693454648,0.4966110693454648,0.4966110693454648,0.4966110693454648,0.4966110693454648,0.0,0.0,0.0,292.0485051550958
117,2022-11-28,293.62444672874017,266.35998505854604,317.05317467713604,293.62444672874017,293.62444672874017,-1.939908585818183,-1.939908585818183,-1.939908585818183,-1.939908585818183,-1.939908585818183,-1.939908585818183,0.0,0.0,0.0,291.684538142922
118,2022-11-29,294.31529760973683,263.66179296374463,314.68170494229,294.31529760973683,294.31529760973683,-4.249491327213759,-4.249491327213759,-4.249491327213759,-4.249491327213759,-4.249491327213759,-4.249491327213759,0.0,0.0,0.0,290.06580628252306
119,2022-11-30,295.0061484907334,269.15248865342795,318.39225108033213,295.0061484907334,295.0061484907334,-1.3800496335122794,-1.3800496335122794,-1.3800496335122794,-1.3800496335122794,-1.3800496335122794,-1.3800496335122794,0.0,0.0,0.0,293.6260988572211
120,2022-12-01,295.6969993710726,272.6339152529584,322.36811347385316,295.6969993710726,295.6969993710726,0.049579831533536595,0.049579831533536595,0.049579831533536595,0.049579831533536595,0.049579831533536595,0.049579831533536595,0.0,0.0,0.0,295.74657920260614
121,2022-12-02,296.38785025141175,272.6525778246615,320.90717361571427,296.38785025141175,296.38785025141175,0.49661106934688976,0.49661106934688976,0.49661106934688976,0.49661106934688976,0.49661106934688976,0.49661106934688976,0.0,0.0,0.0,296.88446132075865
122,2022-12-05,298.4604028924294,272.6575405460081,321.0321826467436,298.4604028924294,298.4604028924294,-1.9399085858221976,-1.9399085858221976,-1.9399085858221976,-1.9399085858221976,-1.9399085858221976,-1.9399085858221976,0.0,0.0,0.0,296.5204943066072
123,2022-12-06,299.1512537727685,269.6961804661741,320.32122777378214,299.1512537727685,299.1512537727685,-4.249491327212882,-4.249491327212882,-4.249491327212882,-4.249491327212882,-4.249491327212882,-4.249491327212882,0.0,0.0,0.0,294.9017624455556
124,2022-12-07,299.84210465310775,275.03545613799844,321.9393132061537,299.84210465310775,299.84210465310775,-1.3800496335099126,-1.3800496335099126,-1.3800496335099126,-1.3800496335099126,-1.3800496335099126,-1.3800496335099126,0.0,0.0,0.0,298.46205501959787
125,2022-12-08,300.5329555334469,274.7728677835695,324.2495941125774,300.5329555334469,300.5329555334469,0.049579831533469704,0.049579831533469704,0.049579831533469704,0.049579831533469704,0.049579831533469704,0.049579831533469704,0.0,0.0,0.0,300.5825353649804
126,2022-12-09,301.2238064137861,277.2325669224954,326.4320938794069,301.2238064137861,301.2238064137861,0.4966110693406518,0.4966110693406518,0.4966110693406518,0.4966110693406518,0.4966110693406518,0.4966110693406518,0.0,0.0,0.0,301.72041748312677
127,2022-12-12,303.29635905480364,275.35402860090426,324.87935454046095,303.29635905480364,303.29635905480364,-1.9399085858261682,-1.9399085858261682,-1.9399085858261682,-1.9399085858261682,-1.9399085858261682,-1.9399085858261682,0.0,0.0,0.0,301.35645046897747
128,2022-12-13,303.98720984926445,275.5597129356088,325.20300719998517,303.98720984926445,303.98720984926445,-4.2494913272120245,-4.2494913272120245,-4.2494913272120245,-4.2494913272120245,-4.2494913272120245,-4.2494913272120245,0.0,0.0,0.0,299.73771852205243
129,2022-12-14,304.67806064372525,277.4214210825584,327.89963041536686,304.67806064372525,304.67806064372525,-1.3800496335077106,-1.3800496335077106,-1.3800496335077106,-1.3800496335077106,-1.3800496335077106,-1.3800496335077106,0.0,0.0,0.0,303.2980110102175
130,2022-12-15,305.36891143818605,280.1998909053778,330.45475303244467,305.36891143818605,305.36891143818605,0.049579831533484366,0.049579831533484366,0.049579831533484366,0.049579831533484366,0.049579831533484366,0.049579831533484366,0.0,0.0,0.0,305.41849126971954
131,2022-12-16,306.05976223264685,282.2204904280904,333.25172088553836,306.05976223264685,306.05976223264685,0.4966110693420767,0.4966110693420767,0.4966110693420767,0.4966110693420767,0.4966110693420767,0.4966110693420767,0.0,0.0,0.0,306.5563733019889
132,2022-12-19,308.13231461602925,280.7256284686524,330.6921068340665,308.13231461602925,308.13231461602925,-1.9399085858302274,-1.9399085858302274,-1.9399085858302274,-1.9399085858302274,-1.9399085858302274,-1.9399085858302274,0.0,0.0,0.0,306.19240603019904
133,2022-12-20,308.82316541049005,279.6358709906783,328.3827022136029,308.82316541049005,308.82316541049005,-4.249491327215914,-4.249491327215914,-4.249491327215914,-4.249491327215914,-4.249491327215914,-4.249491327215914,0.0,0.0,0.0,304.5736740832741
134,2022-12-21,309.5140162049508,285.3830943630735,331.6203624997013,309.5140162049508,309.5140162049508,-1.380049633505426,-1.380049633505426,-1.380049633505426,-1.380049633505426,-1.380049633505426,-1.380049633505426,0.0,0.0,0.0,308.13396657144534
135,2022-12-22,310.2048669994116,286.10357235140117,334.768804081357,310.2048669994116,310.2048669994116,0.04957983153354475,0.04957983153354475,0.04957983153354475,0.04957983153354475,0.04957983153354475,0.04957983153354475,0.0,0.0,0.0,310.25444683094514
136,2022-12-23,310.89571779131757,288.00081604221555,336.27310085570133,310.89571779131757,310.89571779131757,0.4966110693433545,0.4966110693433545,0.4966110693433545,0.4966110693433545,0.4966110693433545,0.4966110693433545,0.0,0.0,0.0,311.39232886066094
137,2022-12-27,313.6591209589417,285.09020203552905,334.92654488999534,313.6591209589417,313.6591209589417,-4.249491327215056,-4.249491327215056,-4.249491327215056,-4.249491327215056,-4.249491327215056,-4.249491327215056,0.0,0.0,0.0,309.4096296317266
138,2022-12-28,314.34997175084766,288.7282131865154,338.51928036027414,314.34997175084766,314.34997175084766,-1.3800496335032242,-1.3800496335032242,-1.3800496335032242,-1.3800496335032242,-1.3800496335032242,-1.3800496335032242,0.0,0.0,0.0,312.9699221173444
139,2022-12-29,315.04082254275374,290.68897231049175,339.43605190899353,315.04082254275374,315.04082254275374,0.04957983153347786,0.04957983153347786,0.04957983153347786,0.04957983153347786,0.04957983153347786,0.04957983153347786,0.0,0.0,0.0,315.09040237428724
140,2022-12-30,315.7316733346597,289.20755154672577,338.1503692276969,315.7316733346597,315.7316733346597,0.49661106934492616,0.49661106934492616,0.49661106934492616,0.49661106934492616,0.49661106934492616,0.49661106934492616,0.0,0.0,0.0,316.2282844040046
141,2023-01-03,318.4950765022837,289.9784439226676,337.6824903584068,318.4950765022837,318.4950765022837,-4.249491327214178,-4.249491327214178,-4.249491327214178,-4.249491327214178,-4.249491327214178,-4.249491327214178,0.0,0.0,0.0,314.24558517506955
142,2023-01-04,319.18592729418975,292.61501410974535,342.95799478984327,319.18592729418975,319.18592729418975,-1.3800496335009393,-1.3800496335009393,-1.3800496335009393,-1.3800496335009393,-1.3800496335009393,-1.3800496335009393,0.0,0.0,0.0,317.8058776606888
143,2023-01-05,319.8767780860957,295.0230690577995,344.2741266675404,319.8767780860957,319.8767780860957,0.049579831533747065,0.049579831533747065,0.049579831533747065,0.049579831533747065,0.049579831533747065,0.049579831533747065,0.0,0.0,0.0,319.92635791762945
144,2023-01-06,320.4502055974506,296.2462503026841,343.90100334547157,320.4502055974506,320.4502055974506,0.4966110693462037,0.4966110693462037,0.4966110693462037,0.4966110693462037,0.4966110693462037,0.4966110693462037,0.0,0.0,0.0,320.9468166667968
145,2023-01-09,322.1704881315152,296.8865172315218,344.8945352257373,322.1704881315152,322.1704881315152,-1.939908585842184,-1.939908585842184,-1.939908585842184,-1.939908585842184,-1.939908585842184,-1.939908585842184,0.0,0.0,0.0,320.230579545673
146,2023-01-10,322.74391564287004,291.52475408425744,343.2205718469688,322.74391564287004,322.74391564287004,-4.249491327213343,-4.249491327213343,-4.249491327213343,-4.249491327213343,-4.249491327213343,-4.249491327213343,0.0,0.0,0.0,318.4944243156567
147,2023-01-11,323.31734315422494,297.265903791867,347.09844070714195,323.31734315422494,323.31734315422494,-1.3800496335110506,-1.3800496335110506,-1.3800496335110506,-1.3800496335110506,-1.3800496335110506,-1.3800496335110506,0.0,0.0,0.0,321.93729352071387
148,2023-01-12,323.8907706655798,298.14112771835795,348.11424639396336,323.8907706655798,323.8907706655798,0.04957983153355291,0.04957983153355291,0.04957983153355291,0.04957983153355291,0.04957983153355291,0.04957983153355291,0.0,0.0,0.0,323.94035049711334
149,2023-01-13,324.46419817693464,300.288003504413,351.61078643915323,324.46419817693464,324.46419817693464,0.49661106934748206,0.49661106934748206,0.49661106934748206,0.49661106934748206,0.49661106934748206,0.49661106934748206,0.0,0.0,0.0,324.9608092462821
150,2023-01-17,326.7579082223541,297.9510739671993,346.4491584069858,326.7579082223541,326.7579082223541,-4.249491327212464,-4.249491327212464,-4.249491327212464,-4.249491327212464,-4.249491327212464,-4.249491327212464,0.0,0.0,0.0,322.50841689514164
151,2023-01-18,327.33133573370895,301.5807856746662,352.1089598307574,327.33133573370895,327.33133573370895,-1.3800496335087662,-1.3800496335087662,-1.3800496335087662,-1.3800496335087662,-1.3800496335087662,-1.3800496335087662,0.0,0.0,0.0,325.9512861002002
152,2023-01-19,327.61953505550076,303.3798047623548,353.86690524418634,327.61953505550076,327.61953505550076,0.04957983153361328,0.04957983153361328,0.04957983153361328,0.04957983153361328,0.04957983153361328,0.04957983153361328,0.0,0.0,0.0,327.66911488703437
153,2023-01-20,327.90773437729257,304.51184374940493,353.4628210999628,327.90773437729257,327.90773437729257,0.49661106934890675,0.49661106934890675,0.49661106934890675,0.49661106934890675,0.49661106934890675,0.49661106934890675,0.0,0.0,0.0,328.40434544664146
154,2023-01-23,328.77233234266794,302.80144456545185,350.435422573793,328.77233234266794,328.77233234266794,-1.9399085858281573,-1.9399085858281573,-1.9399085858281573,-1.9399085858281573,-1.9399085858281573,-1.9399085858281573,0.0,0.0,0.0,326.8324237568398
155,2023-01-24,329.06053166445975,300.2794846659097,349.65014586213863,329.06053166445975,329.06053166445975,-4.249491327211587,-4.249491327211587,-4.249491327211587,-4.249491327211587,-4.249491327211587,-4.249491327211587,0.0,0.0,0.0,324.8110403372482
156,2023-01-25,329.34873098625155,304.6106296408491,352.7736105339712,329.34873098625155,329.34873098625155,-1.3800496335065646,-1.3800496335065646,-1.3800496335065646,-1.3800496335065646,-1.3800496335065646,-1.3800496335065646,0.0,0.0,0.0,327.96868135274497
157,2023-01-26,329.63693030804336,304.7710838300479,353.45732040464077,329.63693030804336,329.63693030804336,0.0495798315335464,0.0495798315335464,0.0495798315335464,0.0495798315335464,0.0495798315335464,0.0495798315335464,0.0,0.0,0.0,329.6865101395769
158,2023-01-27,329.92512962983517,305.77217485914724,354.1390916287168,329.92512962983517,329.92512962983517,0.4966110693425221,0.4966110693425221,0.4966110693425221,0.4966110693425221,0.4966110693425221,0.4966110693425221,0.0,0.0,0.0,330.4217406991777
159,2023-01-30,330.7897275952106,303.2228454076295,353.1087765100628,330.7897275952106,330.7897275952106,-1.9399085858321283,-1.9399085858321283,-1.9399085858321283,-1.9399085858321283,-1.9399085858321283,-1.9399085858321283,0.0,0.0,0.0,328.84981900937845
160,2023-01-31,330.7842221701888,302.81306680353526,350.37188106132953,330.7842221701888,330.7842221701888,-4.24949132721073,-4.24949132721073,-4.24949132721073,-4.24949132721073,-4.24949132721073,-4.24949132721073,0.0,0.0,0.0,326.5347308429781
161,2023-02-01,330.778716745167,305.7782285925096,353.4039582370655,330.778716745167,330.778716745167,-1.3800496335167582,-1.3800496335167582,-1.3800496335167582,-1.3800496335167582,-1.3800496335167582,-1.3800496335167582,0.0,0.0,0.0,329.39866711165024
162,2023-02-02,330.7732113201452,305.8593553791311,355.4425008260731,330.7732113201452,330.7732113201452,0.04957983153347951,0.04957983153347951,0.04957983153347951,0.04957983153347951,0.04957983153347951,0.04957983153347951,0.0,0.0,0.0,330.8227911516787
163,2023-02-03,330.76770589512347,305.710442602403,356.5977154001608,330.76770589512347,330.76770589512347,0.49661106934409327,0.49661106934409327,0.49661106934409327,0.49661106934409327,0.49661106934409327,0.49661106934409327,0.0,0.0,0.0,331.2643169644676
164,2023-02-06,330.751189620058,306.1809132561385,353.10283591652575,330.751189620058,330.751189620058,-1.9399085858361438,-1.9399085858361438,-1.9399085858361438,-1.9399085858361438,-1.9399085858361438,-1.9399085858361438,0.0,0.0,0.0,328.8112810342219
165,2023-02-07,330.74568419503623,301.75650169895005,351.91185894251083,330.74568419503623,330.74568419503623,-4.2494913272145975,-4.2494913272145975,-4.2494913272145975,-4.2494913272145975,-4.2494913272145975,-4.2494913272145975,0.0,0.0,0.0,326.49619286782166
166,2023-02-08,330.74017877001444,304.46294766327264,351.5435615560186,330.74017877001444,330.74017877001444,-1.380049633514556,-1.380049633514556,-1.380049633514556,-1.380049633514556,-1.380049633514556,-1.380049633514556,0.0,0.0,0.0,329.3601291364999
167,2023-02-09,330.73467334499264,306.8679458075726,356.7685092774038,330.73467334499264,330.73467334499264,0.04957983153341262,0.04957983153341262,0.04957983153341262,0.04957983153341262,0.04957983153341262,0.04957983153341262,0.0,0.0,0.0,330.7842531765261
168,2023-02-10,330.68281802184407,307.04803824724087,356.11153058794673,330.68281802184407,330.68281802184407,0.49661106934537164,0.49661106934537164,0.49661106934537164,0.49661106934537164,0.49661106934537164,0.49661106934537164,0.0,0.0,0.0,331.17942909118943
169,2023-02-13,330.5272520523983,304.56094100041975,353.7390738862363,330.5272520523983,330.5272520523983,-1.9399085858401581,-1.9399085858401581,-1.9399085858401581,-1.9399085858401581,-1.9399085858401581,-1.9399085858401581,0.0,0.0,0.0,328.58734346655814
170,2023-02-14,330.4753967292497,300.3528609443547,351.05680304547013,330.4753967292497,330.4753967292497,-4.249491327213782,-4.249491327213782,-4.249491327213782,-4.249491327213782,-4.249491327213782,-4.249491327213782,0.0,0.0,0.0,326.22590540203595
171,2023-02-15,330.4235414061011,303.6566504559559,354.25407104169284,330.4235414061011,330.4235414061011,-1.380049633512189,-1.380049633512189,-1.380049633512189,-1.380049633512189,-1.380049633512189,-1.380049633512189,0.0,0.0,0.0,329.0434917725889
172,2023-02-16,330.3716860829526,306.1777752479885,355.59885813757757,330.3716860829526,330.3716860829526,0.049579831533473,0.049579831533473,0.049579831533473,0.049579831533473,0.049579831533473,0.049579831533473,0.0,0.0,0.0,330.42126591448607
173,2023-02-17,330.31983075980395,308.00591714243654,356.2845383688084,330.31983075980395,330.31983075980395,0.4966110693467965,0.4966110693467965,0.4966110693467965,0.4966110693467965,0.4966110693467965,0.4966110693467965,0.0,0.0,0.0,330.81644182915073
174,2023-02-21,330.1124094672096,301.91548415641523,353.40237627832346,330.1124094672096,330.1124094672096,-4.249491327212905,-4.249491327212905,-4.249491327212905,-4.249491327212905,-4.249491327212905,-4.249491327212905,0.0,0.0,0.0,325.8629181399967
175,2023-02-22,330.06055414406103,302.5753256676949,354.4439922193574,330.06055414406103,330.06055414406103,-1.380049633509987,-1.380049633509987,-1.380049633509987,-1.380049633509987,-1.380049633509987,-1.380049633509987,0.0,0.0,0.0,328.68050451055103
176,2023-02-23,330.00869882184566,305.18574114892164,356.19056787656876,330.00869882184566,330.00869882184566,0.049579831533614935,0.049579831533614935,0.049579831533614935,0.049579831533614935,0.049579831533614935,0.049579831533614935,0.0,0.0,0.0,330.05827865337926
177,2023-02-24,329.9568434996302,306.2528268117124,356.1324505008466,329.9568434996302,329.9568434996302,0.49661106934055843,0.49661106934055843,0.49661106934055843,0.49661106934055843,0.49661106934055843,0.49661106934055843,0.0,0.0,0.0,330.45345456897076
178,2023-02-27,329.80127753298393,304.3609149260432,351.6377326050331,329.80127753298393,329.80127753298393,-1.9399085858481437,-1.9399085858481437,-1.9399085858481437,-1.9399085858481437,-1.9399085858481437,-1.9399085858481437,0.0,0.0,0.0,327.8613689471358
179,2023-02-28,329.7494222107685,298.9502215600224,349.1335403990417,329.7494222107685,329.7494222107685,-4.249491327216793,-4.249491327216793,-4.249491327216793,-4.249491327216793,-4.249491327216793,-4.249491327216793,0.0,0.0,0.0,325.4999308835517
180,2023-03-01,329.6975668885531,303.29796699550866,354.01775188759507,329.6975668885531,329.6975668885531,-1.3800496335077852,-1.3800496335077852,-1.3800496335077852,-1.3800496335077852,-1.3800496335077852,-1.3800496335077852,0.0,0.0,0.0,328.31751725504535
181,2023-03-02,329.6457115663377,304.3449227636046,355.9884405594406,329.6457115663377,329.6457115663377,0.04957983153367532,0.04957983153367532,0.04957983153367532,0.04957983153367532,0.04957983153367532,0.04957983153367532,0.0,0.0,0.0,329.69529139787136
182,2023-03-03,329.5938562441222,306.3953603625721,355.46621357704186,329.5938562441222,329.5938562441222,0.4966110693419828,0.4966110693419828,0.4966110693419828,0.4966110693419828,0.4966110693419828,0.4966110693419828,0.0,0.0,0.0,330.0904673134642
183,2023-03-06,329.43829027747597,302.3131331123256,352.57102757089433,329.43829027747597,329.43829027747597,-1.9399085858301024,-1.9399085858301024,-1.9399085858301024,-1.9399085858301024,-1.9399085858301024,-1.9399085858301024,0.0,0.0,0.0,327.4983816916459
184,2023-03-07,329.386434954833,299.3306371054057,348.5784143942438,329.386434954833,329.386434954833,-4.249491327215916,-4.249491327215916,-4.249491327215916,-4.249491327215916,-4.249491327215916,-4.249491327215916,0.0,0.0,0.0,325.1369436276171
185,2023-03-08,329.33457963219007,304.2987944061666,351.30042220363686,329.33457963219007,329.33457963219007,-1.3800496335054178,-1.3800496335054178,-1.3800496335054178,-1.3800496335054178,-1.3800496335054178,-1.3800496335054178,0.0,0.0,0.0,327.9545299986847
186,2023-03-09,329.28272430954706,305.80896582162376,354.20833599214245,329.28272430954706,329.28272430954706,0.04957983153348116,0.04957983153348116,0.04957983153348116,0.04957983153348116,0.04957983153348116,0.04957983153348116,0.0,0.0,0.0,329.33230414108056
187,2023-03-10,329.23086898690417,305.1183974219446,353.93935192056347,329.23086898690417,329.23086898690417,0.4966110693434077,0.4966110693434077,0.4966110693434077,0.4966110693434077,0.4966110693434077,0.4966110693434077,0.0,0.0,0.0,329.7274800562476
188,2023-03-13,329.07530301897526,304.16415434157074,353.66416073104165,329.07530301897526,329.07530301897526,-1.9399085858341167,-1.9399085858341167,-1.9399085858341167,-1.9399085858341167,-1.9399085858341167,-1.9399085858341167,0.0,0.0,0.0,327.13539443314113
189,2023-03-14,329.0234476963323,301.84601080076675,348.3031627953891,329.0234476963323,329.0234476963323,-4.2494913272150585,-4.2494913272150585,-4.2494913272150585,-4.2494913272150585,-4.2494913272150585,-4.2494913272150585,0.0,0.0,0.0,324.77395636911723
190,2023-03-15,328.97159237368936,302.93004033907573,351.8812082852463,328.97159237368936,328.97159237368936,-1.3800496335032162,-1.3800496335032162,-1.3800496335032162,-1.3800496335032162,-1.3800496335032162,-1.3800496335032162,0.0,0.0,0.0,327.5915427401861
191,2023-03-16,328.9197370510464,301.78242390337573,353.882360120027,328.9197370510464,328.9197370510464,0.04957983153354154,0.04957983153354154,0.04957983153354154,0.04957983153354154,0.04957983153354154,0.04957983153354154,0.0,0.0,0.0,328.96931688257996
192,2023-03-17,329.10271790439606,304.24120107664845,355.3987294160026,329.10271790439606,329.10271790439606,0.4966110693448328,0.4966110693448328,0.4966110693448328,0.4966110693448328,0.4966110693448328,0.4966110693448328,0.0,0.0,0.0,329.5993289737409
193,2023-03-20,329.65166046444523,303.94092024748386,351.96545753894526,329.65166046444523,329.65166046444523,-1.9399085858381762,-1.9399085858381762,-1.9399085858381762,-1.9399085858381762,-1.9399085858381762,-1.9399085858381762,0.0,0.0,0.0,327.71175187860706
194,2023-03-21,329.834641317795,299.842711121583,349.9626149534096,329.834641317795,329.834641317795,-4.249491327214202,-4.249491327214202,-4.249491327214202,-4.249491327214202,-4.249491327214202,-4.249491327214202,0.0,0.0,0.0,325.58514999058076
195,2023-03-22,330.0176221711447,302.93100859519666,352.36544398934757,330.0176221711447,330.0176221711447,-1.3800496335134098,-1.3800496335134098,-1.3800496335134098,-1.3800496335134098,-1.3800496335134098,-1.3800496335134098,0.0,0.0,0.0,328.6375725376313
196,2023-03-23,330.2006030244944,305.6597673898903,354.0578479539078,330.2006030244944,330.2006030244944,0.049579831533601924,0.049579831533601924,0.049579831533601924,0.049579831533601924,0.049579831533601924,0.049579831533601924,0.0,0.0,0.0,330.250182856028
197,2023-03-24,330.38358387784416,307.28137199079816,355.21007768758983,330.38358387784416,330.38358387784416,0.49661106934611055,0.49661106934611055,0.49661106934611055,0.49661106934611055,0.49661106934611055,0.49661106934611055,0.0,0.0,0.0,330.88019494719026
198,2023-03-27,330.9325264378933,302.55761089509963,352.17026993768314,330.9325264378933,330.9325264378933,-1.9399085858200904,-1.9399085858200904,-1.9399085858200904,-1.9399085858200904,-1.9399085858200904,-1.9399085858200904,0.0,0.0,0.0,328.9926178520732
199,2023-03-28,331.11550729124303,303.1478303706324,352.1566869529959,331.11550729124303,331.11550729124303,-4.249491327213344,-4.249491327213344,-4.249491327213344,-4.249491327213344,-4.249491327213344,-4.249491327213344,0.0,0.0,0.0,326.8660159640297
200,2023-03-29,331.6748745185816,307.3051968524691,355.79217783293103,331.6748745185816,331.6748745185816,-1.3800496335112076,-1.3800496335112076,-1.3800496335112076,-1.3800496335112076,-1.3800496335112076,-1.3800496335112076,0.0,0.0,0.0,330.2948248850704
201,2023-03-30,332.23424174592026,307.7765969770464,354.5236654240219,332.23424174592026,332.23424174592026,0.049579831533616586,0.049579831533616586,0.049579831533616586,0.049579831533616586,0.049579831533616586,0.049579831533616586,0.0,0.0,0.0,332.28382157745386
202,2023-03-31,332.7936089732588,308.55650255911354,358.677988865528,332.7936089732588,332.7936089732588,0.49661106934768234,0.49661106934768234,0.49661106934768234,0.49661106934768234,0.49661106934768234,0.49661106934768234,0.0,0.0,0.0,333.2902200426065
203,2023-04-03,334.47171065527465,307.0726227423541,357.7069255366728,334.47171065527465,334.47171065527465,-1.9399085858241056,-1.9399085858241056,-1.9399085858241056,-1.9399085858241056,-1.9399085858241056,-1.9399085858241056,0.0,0.0,0.0,332.5318020694505
204,2023-04-04,335.03107788261326,305.8645687108552,354.56599590730457,335.03107788261326,335.03107788261326,-4.249491327212468,-4.249491327212468,-4.249491327212468,-4.249491327212468,-4.249491327212468,-4.249491327212468,0.0,0.0,0.0,330.7815865554008
205,2023-04-05,335.5904451099518,308.1866451197174,357.2364130744517,335.5904451099518,335.5904451099518,-1.3800496335089232,-1.3800496335089232,-1.3800496335089232,-1.3800496335089232,-1.3800496335089232,-1.3800496335089232,0.0,0.0,0.0,334.2103954764429
206,2023-04-06,336.1498123372905,309.6792633881314,358.6995227771598,336.1498123372905,336.1498123372905,0.04957983153367697,0.04957983153367697,0.04957983153367697,0.04957983153367697,0.04957983153367697,0.04957983153367697,0.0,0.0,0.0,336.19939216882415
207,2023-04-10,338.3872812466449,309.3899317796243,362.10873176836066,338.3872812466449,338.3872812466449,-1.9399085858280758,-1.9399085858280758,-1.9399085858280758,-1.9399085858280758,-1.9399085858280758,-1.9399085858280758,0.0,0.0,0.0,336.4473726608168
208,2023-04-11,338.9466484739835,309.4028189876896,359.3605745503804,338.9466484739835,338.9466484739835,-4.249491327211632,-4.249491327211632,-4.249491327211632,-4.249491327211632,-4.249491327211632,-4.249491327211632,0.0,0.0,0.0,334.6971571467719
209,2023-04-12,339.5060157013221,313.7300501471615,362.77646145012363,339.5060157013221,339.5060157013221,-1.3800496335066388,-1.3800496335066388,-1.3800496335066388,-1.3800496335066388,-1.3800496335066388,-1.3800496335066388,0.0,0.0,0.0,338.12596606781545
210,2023-04-13,340.0653829286607,316.3210660901136,361.9570090156008,340.0653829286607,340.0653829286607,0.04957983153348281,0.04957983153348281,0.04957983153348281,0.04957983153348281,0.04957983153348281,0.04957983153348281,0.0,0.0,0.0,340.1149627601942
211,2023-04-14,340.6247501559993,316.5433376048598,367.0601810587285,340.6247501559993,340.6247501559993,0.4966110693427222,0.4966110693427222,0.4966110693427222,0.4966110693427222,0.4966110693427222,0.4966110693427222,0.0,0.0,0.0,341.12136122534207
212,2023-04-17,342.3028518380151,315.05261553028987,365.85353719820114,342.3028518380151,342.3028518380151,-1.9399085858320468,-1.9399085858320468,-1.9399085858320468,-1.9399085858320468,-1.9399085858320468,-1.9399085858320468,0.0,0.0,0.0,340.3629432521831
213,2023-04-18,342.8622190653537,314.0183736046964,363.01946726320165,342.8622190653537,342.8622190653537,-4.249491327215498,-4.249491327215498,-4.249491327215498,-4.249491327215498,-4.249491327215498,-4.249491327215498,0.0,0.0,0.0,338.61272773813823
214,2023-04-19,343.4215862926924,319.2253876269226,367.80267415374834,343.4215862926924,343.4215862926924,-1.3800496335043544,-1.3800496335043544,-1.3800496335043544,-1.3800496335043544,-1.3800496335043544,-1.3800496335043544,0.0,0.0,0.0,342.041536659188
215,2023-04-20,343.98095352003094,317.40332177155494,366.63437683856597,343.98095352003094,343.98095352003094,0.049579831533543194,0.049579831533543194,0.049579831533543194,0.049579831533543194,0.049579831533543194,0.049579831533543194,0.0,0.0,0.0,344.0305333515645
216,2023-04-21,344.54032074736955,320.4219983239319,368.8063927903943,344.54032074736955,344.54032074736955,0.49661106934400007,0.49661106934400007,0.49661106934400007,0.49661106934400007,0.49661106934400007,0.49661106934400007,0.0,0.0,0.0,345.03693181671355
217,2023-04-24,346.2184224293853,320.6453801085222,367.6346129617275,346.2184224293853,346.2184224293853,-1.9399085858361063,-1.9399085858361063,-1.9399085858361063,-1.9399085858361063,-1.9399085858361063,-1.9399085858361063,0.0,0.0,0.0,344.2785138435492
